,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355
44,155650.0248422912,155491.32293208304,154965.31235883074,154141.4229504186,153028.00288328927,151748.00426072945,150157.73824352838,148276.38914416972,146145.67527887895,143810.97826852894,141304.87403230945,138660.0631443122,135831.55769970827,132811.49512613265,129647.97359260904,126392.64975243974,123048.82179878713,119623.19683189072,116144.81382518804,112652.02171208033,109136.15120643668,105626.08084456132,102130.33395523287,98650.72037590199,95251.77492235023,91948.24647947914,88771.60258836321,85745.08135452577,82908.89244464911,80366.98896806549,78277.5337308979,76579.56196053687,75224.12580322307,74161.77856801044,73397.24511716898,72975.3514837032,72885.2308017998,73119.46554820321,73684.38731435017,74584.54117577003,75805.72782897303,77344.62024959936,79235.97672518727,81510.23494294523,84192.57441348636,87124.90394281129,90258.57344235484,93535.10439088539,96914.38448531972,100371.3924389596,103866.0749456003,107412.61543398553,110962.76546600038,114493.25918116064,117998.36756282224,121440.3153718689,124831.62418043904,128133.49018644336,131279.2202594003,134286.14490229634,137220.43915846286,140027.50452583373,142644.66630488128,145032.8720358951,147201.08053131934,149097.54744801405,150827.88404628972,152345.3864878235,153603.73240368304,154547.55733451928,155144.61657977864,155531.34772134142
45,155187.27287078695,155025.7269920246,154490.28312863328,153646.1785636952,152529.38560957147,151253.3116552869,149634.1875377627,147720.88362166643,145563.42448168588,143211.26890804342,140716.31532045075,138029.9512357141,135160.58138860762,132102.61746859795,128907.97934665663,125618.01001896705,122248.96730764545,118796.40116076301,115308.40656651974,111788.34517113904,108238.72493843662,104693.96901599916,101158.1848425999,97643.6117316028,94212.99259808732,90866.4227776978,87635.87076536812,84563.25991312282,81690.55450367312,79075.24995407117,76917.05983664824,75170.1191696796,73784.29458963555,72700.43892721101,71907.48435997414,71462.8079694808,71362.75636287044,71600.50534750657,72181.47764122415,73113.41361771825,74363.66734133827,75940.35655212178,77878.56064882442,80230.70496510375,82980.1997827591,85971.79713576505,89140.85003419564,92450.46773473367,95863.93049791906,99358.45735815383,102889.80819157463,106468.94536625149,110053.82281272473,113621.80290289814,117168.64844265842,120638.73179075768,124064.58097040554,127408.32249538455,130603.05948296568,133617.81423452855,136557.77558697667,139390.81712286282,142036.25889148412,144460.25982088753,146664.4050432249,148584.10653469994,150299.00688028257,151833.63817078638,153116.05549230136,154076.79394623562,154671.15565342354,155052.80299020652
46,154686.0735311752,154521.73289229814,153977.0257956725,153113.01006586538,152009.15151861712,150721.37000443225,149074.15207240393,147129.75873423571,144951.2314413016,142593.75501498216,140093.78817526874,137368.57408215755,134458.9033412973,131369.72223582378,128144.09345276447,124825.20502028936,121442.04707851842,117978.41674969225,114467.90570573932,110910.89318148539,107327.44339975074,103748.7040639308,100172.9130677874,96625.52946981287,93169.72771604283,89788.48159944492,86532.19646795941,83402.99076389874,80488.14830014335,77811.61505507928,75569.41438979619,73774.3610647412,72354.43536473434,71250.07242974767,70436.81499044514,69968.42896972461,69854.35856068351,70094.33737602635,70693.24821148829,71656.28825308106,72934.65900090139,74550.25056166622,76545.22061615341,78975.05246354383,81784.37826567079,84827.70566779928,88033.14931403539,91373.70125146104,94821.36436140096,98350.05887454019,101914.16495954528,105524.03137585404,109133.645214049,112738.96269433234,116320.5113124708,119822.07479531773,123272.4788695133,126657.86515345426,129897.78880227145,132944.4656101524,135875.47780395034,138728.28354744473,141396.54551355398,143853.46180544124,146091.87833512606,148044.79085743314,149736.94353077465,151284.4808763818,152590.56212569002,153567.92145248226,154169.7019071868,154535.85221606886
47,154146.57949362998,153979.49415438893,153425.68974758714,152542.09076489706,151461.63046706794,150152.3413427453,148477.61274939452,146503.00301774466,144308.82703603743,141971.67416362144,139437.51954718726,136675.26207290462,133729.21156503202,130613.45902455247,127356.01152450447,124022.09201953292,120638.82821216312,117150.54240137822,113604.30918371715,110018.42305422472,106402.96254382,102790.1147585254,99177.44273297614,95606.97457408292,92122.44500561146,88713.54336220902,85430.817902481,82272.26102122398,79306.75557724813,76582.41849245207,74238.38304190575,72392.28571287647,70938.70285055928,69814.00564302456,68984.32846728335,68491.82475530192,68365.97272274831,68606.29842482896,69226.08863374991,70217.91134802722,71523.53629242534,73175.8920410773,75236.75193739925,77740.59412720478,80613.74745505102,83691.54055518223,86934.01827912428,90305.67185637851,93781.11425069712,97344.35637788617,100938.20805062301,104576.84154814165,108212.36185135244,111843.4999200185,115455.74838322026,118988.51326765347,122459.81150973705,125882.02926210266,129163.68237915687,132249.62923447718,135182.83379655395,138038.17648797223,140725.65616581636,143213.13146424358,145483.67480420435,147469.20348127093,149142.67753754888,150698.10360912164,152027.412374219,153021.09486075034,153632.92582422972,153980.65500630677
48,153568.95509326132,153399.17594946915,152836.44292667854,151933.8271879963,150876.79691417853,149546.39900186873,147844.66988574847,145840.75117637837,143636.13652259347,141322.03218533946,138747.8457208529,135951.34588094946,132973.145077133,129832.39530528625,126550.07428924304,123215.27381410544,119829.80113529939,116302.70503262519,112723.81772325144,109111.52305146516,105466.04274276356,101815.79090981912,98179.15617042957,94583.00380341364,91072.6466556484,87642.46602073035,84331.1966691705,81153.45730948652,78149.34154481872,75372.07532096544,72938.39125460549,71029.94272798591,69538.10070598916,68391.51450165964,67548.07429672443,67036.84102286174,66899.05709269151,67143.72881837613,67782.87456387296,68796.82331538852,70127.94828474698,71822.6940804971,73952.04409430784,76528.54601400392,79453.14699555187,82564.28256680681,85841.60779690451,89246.948107946,92752.23659285867,96350.97019286946,99969.45923109773,103627.33338313382,107290.43378350767,110940.68162056152,114577.60983825332,118137.3242349666,121630.65944916922,125079.02121487641,128399.26900494187,131525.9651842019,134484.2053753459,137323.71974895993,140023.62820338705,142538.57009834627,144839.97971514694,146857.51973570374,148524.20123690873,150074.7389214551,151426.77777875794,152436.48073971708,153058.17584233286,153387.38378697846
49,152953.37628005713,152780.95504808574,152209.46482323628,151288.49463242994,150254.82900591454,148903.72755770947,147175.51628199356,145143.38740695562,142940.78461785315,140638.16632557832,138025.021868007,135196.36736614592,132189.30073845646,129026.59713195912,125733.67399003635,122418.05331689586,118994.32149055258,115434.5230774543,111827.23351172176,108190.34511586493,104511.97891706908,100835.31581907893,97175.74951567812,93556.51831085556,90030.31610428027,86580.26575542915,83245.30435052511,80047.80741593862,77016.79771026214,74180.51493418957,71669.03986453218,69694.82473422564,68154.23379191013,66986.5196783116,66128.66845084082,65605.10070085348,65458.103076195526,65706.26849905665,66366.83022376131,67392.3374146165,68755.42302921753,70494.59948397725,72689.25197102907,75353.77923351184,78305.98066457732,81449.3282634543,84764.08383435574,88211.68556813784,91739.89423907727,95368.46336335172,99016.27435219062,102690.50396932477,106367.67773571162,110032.86759600576,113691.33362062494,117271.87714926721,120784.61776440455,124250.6726067802,127606.37591862607,130773.59622925989,133763.7005027092,136593.0558054826,139293.65749256118,141829.79073193978,144160.98914371376,146209.92594552616,147894.40450528427,149414.62227519514,150788.8412984231,151814.25716850688,152445.62703590826,152756.22681174788
50,152300.03056528722,152125.0197663142,151544.9464208644,150607.11348609434,149595.91619972585,148224.5227742151,146470.35576879964,144412.5734834477,142242.228656235,139920.28489650373,137269.08426442766,134409.8895254244,131382.3997670789,128199.2383901956,124915.43848905055,121599.05621176408,118134.0315577545,114544.13569656061,110915.76257212496,107255.08092899145,103549.33011471444,99847.84313677641,96173.54954565626,92540.52246593595,88996.87373287191,85528.51415505553,82173.8314220068,78957.87736720625,75897.1877556954,73026.08817629407,70439.61622687103,68382.86951085662,66792.22486043906,65594.24044584019,64730.649703365256,64194.82756867253,64042.32820529366,64298.267143307894,64973.12967908729,66005.56104929718,67402.035653675,69200.26895731647,71465.0436738189,74199.40681699265,77180.50009558299,80362.45204959475,83700.24600439647,87171.59745291107,90721.20725923569,94372.64659632687,98051.55092070039,101749.95966966107,105454.51728406754,109128.03776269176,112800.2724527948,116394.85322601287,119920.53566195742,123401.36915320106,126788.64080534196,129990.98817162405,133011.54365074547,135856.0472461507,138539.54591438913,141087.50048370796,143446.90991701034,145526.61937407992,147236.39684884695,148718.02013725787,150113.79725484626,151154.61368244718,151795.4659932564,152087.4211642567
51,151609.11696438535,151431.56990839535,150843.09013830574,149895.22867778665,148900.25920683634,147508.99154374228,145729.40314489012,143650.45174645013,141524.19994732592,139168.60657175313,136480.43103120054,133592.93793617713,130552.65673017525,127356.77842560275,124101.85416038935,120754.1002263441,117251.69595941715,113637.05983986947,109989.2775415405,106304.45431949363,102576.23114495768,98860.4085327074,95173.70009028698,91535.56018755297,87977.11459744273,84489.70340849577,81118.16960281436,77877.74489506987,74790.55877089628,71899.16624983972,69257.01167990154,67094.82424135883,65450.17450164831,64224.104880489824,63350.24404618961,62809.94968959716,62653.4930759599,62915.67122086825,63597.63858952504,64642.479738768074,66071.96976058182,67936.67597922892,70281.15603938549,73064.12723828437,76085.47459971192,79283.8923474366,82638.96296636817,86130.10548731903,89699.52378884725,93365.77901462832,97075.72062651148,100797.40294191237,104524.16443094087,108228.03737306363,111904.70555519457,115511.97889273615,119040.34280690276,122534.07118241525,125945.65672274846,129178.96105121989,132228.63372609366,135111.14400959815,137760.17071397588,140312.14216550338,142697.95955048662,144807.8081631662,146542.36373816026,147986.42592758,149401.85127298234,150457.75121533402,151107.8907597291,151381.28468210626
52,150880.84593632742,150700.81670587367,150104.10976778285,149174.3020162114,148168.069931105,146757.35182403534,144952.88411161205,142860.40719792194,140771.88577467893,138383.36031982605,135659.19322776652,132746.4115080461,129699.50091578193,126511.85566664801,123260.41992671195,119882.82334321519,116350.26262061865,112713.84096811633,109048.21699470507,105345.07302215212,101598.96144331332,97879.72144757336,94182.26361031493,90549.80117570174,86982.25759274463,83480.02785845293,80090.32794949997,76817.26149412227,73704.71851942116,70795.1016705779,68118.05281634342,65843.18028004517,64138.4459527633,62878.039385466334,61985.40769159044,61445.9360740567,61289.462742183016,61557.24195378996,62240.46553980695,63309.21654375103,64772.78625325968,66708.70793376019,69131.83842972094,71957.84919819956,75006.67702996903,78217.1239040958,81582.56143775022,85087.3049038251,88675.33883357247,92355.73862040015,96088.41114597279,99833.04362556935,103580.48731593511,107309.67337119482,111011.72298218148,114623.94717502256,118148.1378796775,121649.23882237234,125076.13063219779,128338.82083577235,131415.02281120207,134333.908788271,136963.27392784835,139504.23745557302,141914.36618167927,144053.71126964292,145812.5165824329,147221.2723341356,148653.22021847422,149723.88203822545,150383.1107774031,150642.932547023
53,150115.4393195235,149932.98275325354,149328.23040987534,148419.3705263007,147399.57140447813,145969.83257183415,144141.03520418526,142047.82112861585,139985.51530047887,137564.7853343376,134805.81632108492,131874.78044202534,128825.44699618072,125674.63183793244,122392.78564958664,118986.29474728435,115425.62712083927,111773.86741621481,108091.33588175924,104374.63681256057,100626.06867168212,96908.49936290907,93218.6558129668,89577.56711411064,85991.7514354114,82472.95170019464,79070.03925825687,75787.28576604668,72656.23195713093,69715.52884618359,67006.20914734702,64637.110219429094,62858.961089741104,61555.55582479912,60642.226997405836,60097.58164995128,59946.26934458694,60217.680518643836,60909.45560099796,62001.35841532034,63509.00717603522,65508.96314732678,68014.77455275213,70871.39040822204,73938.99744612031,77163.99230704071,80535.43959768435,84048.79543284935,87650.33374782855,91341.55820206221,95089.62094011523,98856.37394601342,102625.69015223377,106371.37856481684,110097.63282176736,113743.5247222482,117252.63145357155,120745.99558975115,124183.23685061402,127469.87423705994,130571.1079628652,133524.57833554695,136167.95183596507,138667.13300137813,141096.3685007195,143264.5583987291,145047.07770017884,146432.0695673966,147868.13213159324,148953.22969478206,149621.34682128218,149886.10097871267
54,149313.1302642437,149128.3019401952,148515.6884049517,147628.05323689876,146594.99771905152,145146.67367313188,143294.10371965144,141242.26842699776,139165.32806078994,136713.1309611581,133920.96689240515,130978.19101005887,127941.1961172182,124810.16812261846,121497.6286795234,118064.01771850865,114482.09924824873,110818.80185620883,107125.93918367436,103405.964196346,99663.19423941274,95955.34890660373,92251.87122735754,88596.77617826537,84992.35885356081,81464.65266788269,78048.24529081715,74759.87314934046,71623.97909728282,68676.06161194936,65922.14223302726,63482.412279291726,61614.41904030361,60255.78660310652,59322.21354042293,58769.041613147936,58622.64277362113,58901.161603780674,59607.545246351416,60724.11493008857,62287.904883300216,64358.55377150845,66934.74961978756,69798.54249391548,72879.92861866823,76120.01582892284,79496.77102831073,83019.84441790597,86628.92747403348,90327.75300832267,94084.20319649547,97866.99505672557,101659.22546915543,105416.1449924171,109164.4625850676,112846.47859838828,116355.87994707213,119830.80295869234,123272.4901881334,126572.08109449586,129697.60932562928,132683.39918132202,135361.13396447984,137802.4946394749,140244.21567762495,142440.58993403384,144246.28025149647,145647.54423639126,147046.826157776,148146.02893317302,148822.83093204678,149102.24630915053
55,148474.1631615984,148287.0193802693,147666.73126117792,146800.59119091753,145754.59395576382,144288.12587010313,142412.34764154526,140414.53335904775,138311.57389259068,135828.6566224597,133005.2720492302,130061.85156414635,127069.88050910489,123916.90100442506,120577.22002611055,117118.70942120506,113522.05348416234,109847.03037963332,106154.20369634024,102442.11433758953,98719.38638494749,94992.47008607164,91276.59041474432,87610.39375685557,83987.4293134635,80456.64686597235,77027.54639236355,73736.90163696076,70601.84565258933,67652.80391215291,64882.941800416826,62385.61332619791,60409.83675057397,58992.61540974565,58031.75507777027,57468.43241254045,57326.923966829876,57614.14246057161,58331.22133247157,59479.188305067015,61108.947544063805,63262.76347291634,65875.72478045736,68744.80849205772,71830.19975207023,75087.21385729976,78470.59509372519,81999.35820706782,85613.50481270063,89316.11551329332,93075.94874513333,96870.78351441296,100680.71084682984,104448.65377788457,108211.66963098693,111925.07651508844,115464.09786601985,118910.45467798244,122346.16015523685,125650.45004519152,128795.12822325368,131810.62755691528,134521.9079588581,136918.3662942593,139358.16728640054,141582.05686433348,143410.3681670461,144829.18664156029,146189.5524747783,147302.52563456987,147987.80634537205,148282.30107541918
56,147598.79356909433,147409.39133629337,146781.617579124,145937.23644131212,144878.61610974243,143394.4506847257,141496.0355613098,139552.8508425522,137424.5128576712,134911.63173769426,132059.0858716087,129126.06071093463,126184.26131880381,122994.82624022894,119632.49282118914,116154.7914543714,112545.72340583232,108864.95053619944,105187.89361316014,101496.63562808641,97758.70284875676,94020.05894256812,90294.25809161553,86613.2251688448,82981.40375384332,79444.99222963632,76013.23787845393,72726.80146629941,69597.8718038387,66640.80265648723,63860.966114693656,61344.55724010187,59260.34455568308,57774.684046494316,56767.905669317246,56199.39975756473,56058.778225310896,56354.089331453964,57090.959323624425,58278.2760825191,59969.03579238144,62202.80803993732,64835.21176907286,67719.68563078577,70810.69300599366,74076.49947214147,77465.9423851579,80994.41251343257,84604.92010068848,88306.94233462357,92070.6944821777,95868.30416788546,99689.92664862226,103467.95792213989,107238.74283594383,110978.60403417904,114549.60033802775,117991.4551724267,121402.77258629724,124704.015023524,127864.10952950324,130906.52931701824,133650.52945547088,136027.57901325813,138438.49322596964,140689.22070711784,142539.59607374648,143975.53685202837,145296.57221646854,146422.97673824866,147116.5274178363,147426.13066770806
57,146687.28813278928,146495.6851422713,145860.6169729918,145038.71970537308,143967.33101232524,142465.92033911825,140545.44659648134,138657.483354353,136504.41516341586,133962.3356415248,131083.8170159552,128180.58889206285,125269.0293586724,122044.21024044267,118663.99433516133,115169.39361023164,111553.50658926724,107876.50390575168,104238.05162824037,100535.96493569927,96781.11832705386,93037.20693864574,89303.39729880891,85609.51649582642,81975.55045121741,78437.64539224825,75013.84796401343,71729.87439487764,68607.2984140405,65641.16497746774,62862.1795693484,60340.282318916776,58174.03251198509,56601.90159474595,55548.19561442094,54960.96708706209,54822.708311511495,55130.10631641619,55889.28921020444,57125.608733393914,58883.65380133284,61173.32939926388,63831.563827655926,66716.22261440112,69801.46148118084,73069.10781212976,76465.1203311792,79999.74454580282,83617.81349348254,87304.04318043111,91069.26279225694,94863.91661637418,98690.01927931553,102475.98422731763,106250.11135806909,110010.31563088553,113611.08754117678,117071.52872183775,120449.50747158787,123734.62063210586,126906.80951445535,129971.37985871301,132747.26388465153,135150.78208182447,137485.47363796007,139762.3534289295,141634.22921721247,143086.85489779062,144368.15739328394,145507.65016332347,146209.25954944102,146533.88721483876
58,145739.92450606913,145546.1791219611,144904.6198923655,144107.13280090044,143021.01624978054,141502.81767261887,139563.80991513812,137728.7036320606,135551.5610804956,132981.05749873855,130081.51474682047,127257.52442905615,124324.46341723176,121065.7623959157,117670.41817444554,114167.28922006616,110547.17693183676,106894.73194134759,103286.4789076868,99559.16794590204,95793.48851331203,92044.97507886859,88301.07288121381,84601.25499226664,80971.1556992354,77441.85715950961,74026.24258185594,70751.74758368997,67628.65066454238,64663.78816839525,61887.766636474764,59357.83467662053,57158.70858808548,55484.986770658565,54382.43983540386,53767.92587418906,53628.37454667669,53948.36984215566,54732.44560593283,56018.26677720267,57864.5036314481,60181.41597128671,62841.820770459606,65724.58286305048,68798.01263095418,72061.82299055287,75464.6132088283,78999.1924538187,82627.53196990358,86320.87588764852,90071.32679139983,93860.33541893108,97684.14262970028,101471.2335696228,105249.00694240967,109023.58363297724,112648.8858166767,116126.51783448106,119498.45960359134,122750.70558034931,125921.50728772795,129005.46403758356,131812.38638984307,134242.7793344569,136499.39882137047,138801.73736252016,140694.54338095905,142163.4114799793,143404.59080937333,144556.82472713606,145266.27910276785,145605.83839616211
59,144756.99126507185,144561.16250409465,143929.47472387267,143141.32971844272,142039.96007875228,140505.43605562966,138596.50705828116,136766.7945909758,134566.24085749453,131968.09621616348,129053.22712602693,126315.45193115436,123350.85121841793,120060.82923984135,116652.63019713564,113150.5327382268,109533.55087395814,105934.62737089409,102314.91414957822,98568.82474822193,94794.34519334453,91045.51805522053,87294.4173490539,83592.29128018623,79972.67769029013,76458.79144643249,73056.43634268278,69801.57143724532,66679.08062788079,63717.94677165449,60952.46002905561,58415.98924613702,56197.298142608845,54441.38562489455,53270.934161698446,52631.88008758128,52487.39565169562,52818.60513470335,53628.72380641979,54968.25360064912,56882.32481929494,59210.464302124514,61863.03565679207,64748.26872445188,67806.55022768605,71059.73306720845,74462.04778983166,77993.82179406559,81633.27376514817,85330.57500051474,89086.78547468326,92859.75761165678,96678.15478913438,100457.10621439412,104235.03703872302,108017.22059439962,111664.19328166742,115156.41962052352,118556.12047066905,121754.13932645335,124909.17309454865,128009.07608094605,130846.18174378682,133302.70911460684,135480.56914414227,137807.66512084933,139720.82480239493,141205.48788840513,142412.47972255602,143570.79006032518,144287.87331879573,144642.26866452664
60,143738.78782078452,143540.93533427585,142928.47072752818,142141.0600824099,141024.4613384538,139474.0793002529,137610.84396969684,135772.04923791066,133548.75463249758,130923.76035161912,128011.34157756352,125343.72670149086,122348.48933393814,119028.80831061238,115611.59122107075,112119.91348887797,108526.29010072244,104961.86017611364,101323.85709921976,97561.11526816363,93786.26971034966,90036.41525685118,86282.98203090279,82591.99348776437,78984.82679596377,75498.61788777725,72111.29389630588,68856.31676631923,65734.72154355947,62777.42938952447,60030.32794427213,57496.2223771159,55280.1527225788,53481.006371527714,52219.69936002012,51552.99213850444,51402.74763929995,51740.44572835919,52583.4679955074,53994.44939482818,55927.224614607636,58262.77056183634,60899.827089391445,63780.107674204875,66829.10119065817,70068.02986399968,73457.41317774275,76986.956798375,80632.05003532626,84332.73033115879,88090.58865100416,91875.01809971133,95673.3664384492,99438.49299841924,103207.51046481368,106990.19187576398,110657.2588686967,114162.40155756744,117587.64279704026,120752.49578042359,123870.70770586432,126982.5194982243,129848.94426177775,132330.8577767699,134434.9042722169,136780.4395079517,138713.3700856318,140213.3759158736,141410.5474808627,142549.8465186022,143274.34022940445,143643.46745282892
61,142685.62432783985,142485.80838358364,141896.17918163326,141106.54687200286,139974.8293596388,138409.06156774733,136597.94939308646,134744.770581936,132499.41234166553,129848.36801992648,127000.25400293725,124342.64473698384,121317.68309293268,117970.34712461855,114554.21729706587,111077.4974662118,107540.71384081851,103969.13535691754,100313.35718881633,96539.40718324893,92769.75938628212,89022.14860083186,85271.82811330212,81601.80533034331,78021.90031837189,74549.37118607115,71160.97623815457,67910.48165666197,64791.82511510668,61849.13475250326,59120.32623651378,56589.19049003706,54383.9491606024,52569.537341290285,51260.93865359024,50536.626840385085,50376.073219436046,50726.80544311122,51615.08517938426,53077.40053556072,55019.665844265284,57347.008525229256,59963.8319596488,62820.682830748214,65864.42765634789,69087.44643968095,72459.25531656088,75979.41684729852,79621.96390644446,83329.07871806862,87086.01588561722,90877.87194737664,94679.21293342904,98422.5857124128,102167.51588666922,105948.23719682467,109625.71083944658,113144.89472288608,116592.1709668602,119768.50112220645,122810.3692599777,125926.10698849785,128820.97771201332,131327.5213562781,133437.5952762553,135720.3734266998,137672.48611113575,139187.3777693024,140384.6256988848,141494.3050912601,142225.98856659138,142609.73881852743
62,141602.0456340152,141396.1030539086,140830.4055969836,140038.03175769158,138891.38387037598,137310.70727283132,135554.1781169096,133685.27154208202,131418.53362482536,128742.24679600734,125995.42525950381,123312.51097689755,120258.74648896804,116887.41156640564,113480.0373953418,110034.62110507864,106540.58890131953,102957.42460031324,99286.42628030656,95506.92006938352,91744.00908414352,88003.05792209768,84267.64264767925,80628.5104820446,77067.63621750424,73598.30811426192,70205.79667032798,66962.57828426057,63856.16171244724,60937.66933980749,58221.570797295135,55704.12741760009,53514.52278998574,51701.26203066514,50380.99181024914,49612.408153070704,49427.70737527238,49793.759887662614,50714.430527336575,52198.470858346365,54132.33491245378,56449.61494251392,59046.767109591885,61888.97383615898,64917.21026461089,68115.69509084217,71471.42575547022,74975.56781417933,78608.07082679478,82316.0172681486,86074.61440075997,89865.24962450315,93677.79520385836,97409.55320924724,101122.62198923988,104894.83306364453,108573.76794711148,112104.595532451,115570.00821049172,118776.58249860253,121733.74319039626,124840.16034525092,127762.59522306276,130293.00547912475,132420.23691684598,134627.78978349114,136598.48994224868,138128.27041138645,139328.3802862825,140404.48730644278,141143.13766842862,141541.39451256994
63,140489.69750832807,140272.15128005034,139731.32090710208,138935.74629972634,137774.454898657,136179.3509848631,134478.6012558133,132593.87485201974,130306.4477281049,127605.73361510178,124961.04126753293,122253.63920995432,119172.00208439205,115780.55930984837,112395.60698614722,109018.71151729632,105518.66884826668,101927.22556926023,98245.4197317082,94465.38182849754,90711.31434552844,86985.58497341281,83275.50115205337,79663.64049327157,76109.40147209665,72641.27929751883,69252.32850296516,66017.22125357513,62933.573495371325,60038.92577506733,57337.29917294528,54852.80469295242,52679.52618724847,50864.04470083082,49536.00249306091,48756.29699657653,48562.43674259672,48934.44262170017,49866.88039914288,51340.24383168162,53263.352311976894,55564.22150877138,58138.869714134016,60961.79063579439,63983.62073357977,67163.78869590853,70493.5849442502,73977.59231719152,77593.56756403089,81295.11814323919,85056.79870821416,88840.61980572369,92660.88672828824,96410.28952445238,100079.47215429627,103828.83437272346,107504.83630586775,111042.66993297843,114521.46588861225,117757.30755589672,120657.74034650005,123725.01035835082,126674.119188485,129227.62526886752,131372.85405461094,133503.02138988752,135491.70872860774,137036.48319965592,138241.46565622807,139280.72513320495,140026.11738178955,140438.75969342332
64,139346.17554470073,139114.29542860706,138599.76968091488,137799.99272876926,136624.38267186654,135039.06082787344,133371.01852595634,131470.91296175364,129163.49340364135,126439.17467013435,123897.41711040893,121166.35197875193,118057.78091207775,114650.9336876302,111304.36220980543,107998.47287649072,104474.1184086384,100877.16238123797,97187.08658936132,93416.26051320859,89673.75480077318,85976.33697534045,82304.81524720704,78692.73173085143,75146.62977559342,71674.86519385905,68298.55177456881,65082.452144840274,62021.919656096376,59156.87091434987,56486.95121454787,54015.34943724248,51858.89317715103,50057.40712259281,48736.763666715065,47962.35822445807,47747.944374284765,48104.5332800751,49051.05148184334,50520.74110966516,52413.69956390098,54688.94569318388,57243.42465400289,60038.587729519495,63048.97944910071,66222.54211928188,69535.28930347925,72985.42213925597,76582.49426243985,80273.4334867769,84031.78861236126,87805.78105407285,91629.45763124325,95395.81598061087,99042.19102539372,102751.91088472676,106416.65305653344,109960.44537728751,113446.86339737054,116710.98677511045,119617.84083815152,122580.99671328625,125555.88116862446,128131.70525063908,130294.8666310024,132346.41086123753,134352.47960649215,135911.96671072333,137123.08927070294,138123.3608803906,138875.39907916955,139302.1706188611
65,138170.82265583408,137922.8881936876,137435.5949098108,136631.0985120528,135441.51751314587,133885.64773747366,132231.79966297257,130316.72793635385,127990.01880639394,125283.02510145516,122804.87677835365,120050.98048151375,116916.42237458804,113502.811189331,110223.86806457904,106954.161033184,103407.90590716805,99808.36571143086,96116.81016848117,92356.85872649896,88639.48140972262,84986.94612626525,81324.07791185162,77716.11171800495,74180.01284676393,70707.42953246803,67347.25445498714,64157.60612424126,61126.13638028171,58301.193827941854,55639.05757081066,53188.724326333184,51053.32979008615,49271.24961305017,47972.313408481634,47185.71995723017,46971.515617595534,47333.023379454826,48255.86408465976,49717.877438371346,51597.53326308669,53829.11758369091,56360.46933223737,59123.79042177165,62114.15566896968,65277.007209295974,68587.4675346157,72008.27298090742,75579.57081038783,79248.88810221343,83000.15788237256,86764.34027555055,90584.1872061942,94363.93693021752,98018.13760643524,101673.17232393494,105316.39873634352,108856.18394759196,112346.52807109534,115637.93887568955,118569.09366466592,121408.46788769578,124408.22178961454,127005.57925229332,129186.21074701102,131180.6227143849,133181.14959612853,134754.93927078196,135972.54281313234,136932.857274796,137695.16172465435,138131.97331171538
66,136963.28716972627,136698.29248947705,136238.9223138629,135429.43691072435,134226.21973468098,132707.36376292942,131061.28971634078,129131.67135175988,126786.38138809279,124142.8549841906,121683.75306973587,118907.86447120276,115748.27414079,112335.8971655495,109179.7852012958,105886.09409488011,102321.17552691825,98721.75050520428,95037.16844132038,91291.7386407775,87616.9080816512,83996.47605102588,80329.66621280536,76733.91419555643,73204.27547887247,69738.8656159117,66405.52782957278,63247.81867882911,60257.27077474298,57445.559814437176,54794.40029345951,52375.66155766834,50259.292056994345,48517.54774560169,47217.65301568451,46435.38147969916,46225.85654428755,46586.979262356326,47494.7062017263,48927.912588511485,50790.01348117569,53001.57030954035,55492.49467759035,58221.16701761394,61180.517726375976,64328.650271574814,67636.98280070844,71047.89353014843,74581.78301800901,78226.81676429875,81963.23016354072,85716.12770381923,89523.38768941203,93314.82981657011,96976.42659280225,100602.57777646024,104207.55336429963,107732.41086115153,111220.79508258619,114538.49071841908,117493.05337518724,120207.78104521825,123231.49063961985,125849.59030271845,128047.22369298438,130015.85156147565,131978.07549598493,133565.74141564785,134790.4646378739,135722.71838314433,136483.78781820694,136928.52384592628
67,135723.64445008448,135450.1764134005,135010.15142820324,134195.3630644757,132978.8595279482,131499.75572643973,129859.8980708564,127916.10418768738,125552.94778835533,122991.07411037268,120534.3874896979,117737.35215202926,114553.69203995175,111163.77370667012,108113.37987386325,104794.59740511508,101215.12335536595,97619.69794776234,93950.0605978516,90226.1038656881,86618.57152059782,82991.77030905681,79327.06881704532,75747.39610191676,72224.36040837964,68774.78030818002,65475.440929635675,62363.86839940994,59388.86245165407,56589.88679576803,53958.42530144706,51573.38369494262,49489.38246289741,47772.690104613655,46475.93184855809,45716.91591018867,45506.39791188206,45854.69358973134,46765.480910721395,48158.71412175617,49994.42689926538,52182.109304673264,54646.50099815798,57329.09073515978,60256.84165422933,63383.04638427572,66680.22044887334,70082.73429719565,73601.8755109816,77210.39733471545,80923.10920616232,84659.59690180999,88449.52992711963,92247.19702703656,95916.4000548275,99547.32837119266,103090.93606196422,106586.82898051864,110070.00734101664,113412.97720585825,116390.04774201152,119005.95570489785,122026.04616234779,124664.0905273468,126878.09001651313,128831.9131595875,130743.62377408668,132344.73189492,133577.0997686949,134489.24893347092,135240.55167418177,135692.18882960756
